name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
los angeles,2024-03-13,20.3,13.3,16.9,20.3,13.3,16.9,8.1,58.5,0,0,0,,0,0,40.7,22.3,272.8,1015,22.7,15.9,228.2,19.8,8,10,2024-03-13T07:05:12,2024-03-13T18:59:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-14,21.5,11.9,17.2,21.5,11.9,17.2,-0.3,38.8,0,0,0,,0,0,96.5,20.5,26.2,1009.8,3,16,263.2,22.7,9,10,2024-03-14T07:03:52,2024-03-14T19:00:36,0.15,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-15,19.9,13.4,16.5,19.9,13.4,16.5,5.1,47.7,0,0,0,,0,0,37.8,14.7,168.4,1009.7,42.3,15.7,167.8,14.7,8,10,2024-03-15T07:02:31,2024-03-15T19:01:23,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-16,19.9,13,15.7,19.9,13,15.7,8.7,63.7,0,0,0,,0,0,29.2,23.6,247,1016.2,30.8,16,224.5,19.5,8,10,2024-03-16T07:01:09,2024-03-16T19:02:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-17,20.5,11.4,15.3,20.5,11.4,15.3,8.7,66.1,0,0,0,,0,0,26.6,21.5,246,1017.8,2.6,16,248.5,21.5,9,10,2024-03-17T06:59:48,2024-03-17T19:02:57,0.25,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-18,22.8,12,17,22.8,12,17,9.7,64.4,0,0,0,,0,0,33.5,16.4,245.5,1016.9,10.3,16,211.6,18.1,8,10,2024-03-18T06:58:26,2024-03-18T19:03:43,0.28,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-19,22.3,12.8,17.1,22.3,12.8,17.1,10.3,65.4,0,0,0,,0,0,24.5,20.7,240.1,1016.7,2.2,15.8,262.3,22.6,9,10,2024-03-19T06:57:05,2024-03-19T19:04:30,0.32,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-20,20.8,12.3,15.9,20.8,12.3,15.9,11.7,77.3,0,0,0,,0,0,24.1,15,247.7,1016.1,27.9,10.6,255.8,22,9,10,2024-03-20T06:55:43,2024-03-20T19:05:16,0.35,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-21,20.4,13.9,16.4,20.4,13.9,16.4,11.4,73.3,0,0,0,,0,0,27.7,20.1,239.5,1018.5,45,12.4,199.6,17.3,9,10,2024-03-21T06:54:21,2024-03-21T19:06:02,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-22,20.9,12.8,15.9,20.9,12.8,15.9,11.4,75.4,0,0,0,,0,0,27.7,17.7,252.2,1017.8,45.1,11.3,205.3,17.8,9,10,2024-03-22T06:52:59,2024-03-22T19:06:48,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-23,17.1,13.3,14.9,17.1,13.3,14.9,10,73.7,3.569,100,20.83,rain,0,0,64.4,41.5,242.5,1012.1,67.5,14,130.7,11.2,7,10,2024-03-23T06:51:37,2024-03-23T19:07:34,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-24,17.9,10.1,13.7,17.9,10.1,13.7,5.7,59.2,0.469,100,12.5,rain,0,0,66.1,21.6,275.2,1009.1,15.2,15.9,188.8,16.3,8,10,2024-03-24T06:50:15,2024-03-24T19:08:20,0.48,Rain,Clear conditions throughout the day with rain.,rain,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-25,18.6,10.5,14.4,18.6,10.5,14.4,6,58.2,0,0,0,,0,0,33.8,19.3,224.9,1012.7,3.6,16,244.8,21.3,9,10,2024-03-25T06:48:53,2024-03-25T19:09:06,0.5,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-26,18.9,12.5,15.2,18.9,12.5,15.2,8.6,65.4,0,0,0,,0,0,32,16.9,211.9,1017.1,26.4,16,251.3,21.7,9,10,2024-03-26T06:47:31,2024-03-26T19:09:52,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-27,20.3,11.8,15.2,20.3,11.8,15.2,9.3,69,0,0,0,,0,0,29.5,20.9,233.1,1020.8,11.9,15.6,270.8,23.5,9,10,2024-03-27T06:46:09,2024-03-27T19:10:38,0.59,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-28,18.7,12,14.7,18.7,12,14.7,10,74.4,0,0,0,,0,0,38.9,22.9,242.6,1017.9,39.1,14.5,260.9,22.5,9,10,2024-03-28T06:44:47,2024-03-28T19:11:23,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-29,16.8,11.9,14.3,16.8,11.9,14.3,7,63,0,0,0,,0,0,40.7,20.1,174.8,1013.3,57.6,15.9,212.5,18.3,8,10,2024-03-29T06:43:26,2024-03-29T19:12:09,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-30,14,10.6,12,14,10.6,12,8.9,81.7,29.118,100,87.5,rain,0,0,48.2,22.1,105,1007.2,94.3,12.4,118.1,10.2,6,10,2024-03-30T06:42:05,2024-03-30T19:12:54,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-03-31,17,10.5,13.4,17,10.5,13.4,7.6,69.1,11.841,100,33.33,rain,0,0,47.1,22.9,99.6,1008.6,62.1,14.9,200.5,17.4,9,10,2024-03-31T06:40:43,2024-03-31T19:13:40,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-01,19.5,11.2,15.5,19.5,11.2,15.5,7.7,60.8,0,0,0,,0,0,42.5,22.6,254.9,1014.6,14.8,16,292.6,25.1,9,10,2024-04-01T06:39:23,2024-04-01T19:14:25,0.75,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-02,22.3,11.6,17.2,22.3,11.6,17.2,8.7,58.7,0,0,0,,0,0,35.3,14.8,250.5,1023,1.1,16,295.9,25.7,9,10,2024-04-02T06:38:02,2024-04-02T19:15:11,0.79,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-03,23.4,12.8,17.3,23.4,12.8,17.3,9.8,63.3,0,0,0,,0,0,31.7,19.2,236,1020.2,1.5,16,297.5,25.6,9,10,2024-04-03T06:36:42,2024-04-03T19:15:56,0.83,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-04,17.7,11.1,14.3,17.7,11.1,14.3,8,66.7,0.265,100,8.33,rain,0,0,48.7,17.8,232.6,1013.4,84.5,16,139.9,12,6,10,2024-04-04T06:35:22,2024-04-04T19:16:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-05,14.4,8.4,11.3,14.4,6.9,11.1,4.2,62.6,2.287,100,33.33,rain,0,0,63,42.9,255.1,1014.5,51.2,15.7,233.1,20.1,9,10,2024-04-05T06:34:02,2024-04-05T19:17:27,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-06,17.4,7.8,12.5,17.4,7.8,12.4,2.7,52.8,0,0,0,,0,0,33.5,17.5,258,1022.6,1.5,16,306.3,26.5,10,10,2024-04-06T06:32:43,2024-04-06T19:18:13,0.93,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-07,18.5,9.1,13.7,18.5,9.1,13.7,4.9,56.7,0,0,0,,0,0,28.8,12.4,252.4,1018.3,2,16,288.8,25,10,10,2024-04-07T06:31:24,2024-04-07T19:18:59,0.97,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-08,22.6,9.8,16.4,22.6,9.8,16.4,5.6,52.4,0,0,0,,0,0,50.2,13.6,266.3,1014.3,1.7,15.9,282.7,24.1,9,10,2024-04-08T06:30:05,2024-04-08T19:19:44,0,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-09,26.8,12.2,19.9,26.4,12.2,19.8,2.8,36.2,0,0,0,,0,0,50,21.5,234.3,1017,0.1,16,312.8,26.8,10,10,2024-04-09T06:28:47,2024-04-09T19:20:30,0.03,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-10,25.5,13.7,19.4,25.5,13.7,19.4,6.8,46.4,0,0,0,,0,0,23.8,16.7,248.7,1016.8,0.1,15.9,308.7,26.6,10,10,2024-04-10T06:27:30,2024-04-10T19:21:16,0.07,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-11,23.7,12.8,16.8,23.7,12.8,16.8,11.5,73.1,0,0,0,,0,0,30.6,14.2,248.9,1012.4,31,11,308.6,26.5,10,10,2024-04-11T06:26:13,2024-04-11T19:22:01,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-12,16.6,13.1,14.8,16.6,13.1,14.8,10.1,73.9,0,0,0,,0,0,37.1,17.8,140.1,1013,99.2,12.1,65,5.6,3,10,2024-04-12T06:24:56,2024-04-12T19:22:47,0.13,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-13,17.7,10,14.8,17.7,10,14.8,8,65,7.288,100,25,rain,0,0,55.4,28.6,129.4,1017.2,92.9,14.9,87.9,7.7,4,10,2024-04-13T06:23:40,2024-04-13T19:23:33,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-14,15.6,9.2,11.8,15.6,8.7,11.8,8.9,82.2,3.275,100,37.5,rain,0,0,41.6,13.1,127.2,1020,65.9,12.9,94.4,8.1,4,10,2024-04-14T06:22:25,2024-04-14T19:24:19,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-15,18.6,9.3,14.1,18.6,9.3,14.1,8.8,72.2,0,0,0,,0,0,27.7,16.3,252,1018.7,21.8,14.4,307.1,26.4,9,10,2024-04-15T06:21:11,2024-04-15T19:25:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-16,25,11.1,17.5,25,11.1,17.5,9.5,63,0,0,0,,0,0,33.5,16.5,244.7,1016.5,1.5,15.9,320.5,27.6,10,10,2024-04-16T06:19:57,2024-04-16T19:25:51,0.26,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,SE428,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-17,23.2,13.3,17.5,23.2,13.3,17.5,10.5,65.8,0,0,0,,0,0,31.7,17.9,238.5,1015.7,5.9,15.6,314.5,27.2,10,10,2024-04-17T06:18:43,2024-04-17T19:26:38,0.3,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,SE428,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-18,21.3,13.3,16.3,21.3,13.3,16.3,11.5,74.4,0,0,0,,0,0,38.9,16.5,234.1,1015,29.9,11.8,266,22.9,10,10,2024-04-18T06:17:31,2024-04-18T19:27:24,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-19,20,14.2,16.3,20,14.2,16.3,10.7,70.1,0,0,0,,0,0,33.5,21.3,242.5,1014.8,68.5,15.7,210.3,18.3,9,10,2024-04-19T06:16:19,2024-04-19T19:28:10,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-20,20.6,13.8,16.3,20.6,13.8,16.3,11,71.3,0,0,0,,0,0,31.7,19.5,257.5,1016.1,51.3,14.5,216.8,18.6,9,10,2024-04-20T06:15:08,2024-04-20T19:28:56,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-21,20.9,13,16.3,20.9,13,16.3,12.3,78.2,0,0,0,,0,0,37.1,19.7,242,1014.8,40.1,11.3,315,27.1,10,10,2024-04-21T06:13:58,2024-04-21T19:29:43,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-22,18.5,15.3,16.4,18.5,15.3,16.4,12.8,79.4,0,0,0,,0,0,28.8,8,256.3,1012.6,98.4,8.9,191,16.6,9,10,2024-04-22T06:12:48,2024-04-22T19:30:29,0.46,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-23,19,14.4,16.7,19,14.4,16.7,10.8,69.1,0,0,0,,0,0,35.9,21.5,235.9,1015.8,67.1,15.8,192.3,16.6,8,10,2024-04-23T06:11:40,2024-04-23T19:31:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-24,19,14.2,16.3,19,14.2,16.3,10.1,67,0,0,0,,0,0,37.1,23.3,240,1017.5,53.2,15.9,263.3,22.8,10,10,2024-04-24T06:10:32,2024-04-24T19:32:03,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-25,18.1,13.5,15.6,18.1,13.5,15.6,9.6,68.3,0,0,0,,0,0,33.5,18.5,239.5,1017.6,93.6,16,183.6,15.7,10,10,2024-04-25T06:09:25,2024-04-25T19:32:49,0.56,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-26,20.3,13.8,16.6,20.3,13.8,16.6,10.7,69.1,0,0,0,,0,0,60.9,24.9,254.2,1013.3,46,16,277.7,23.8,8,10,2024-04-26T06:08:19,2024-04-26T19:33:36,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-27,21.2,13.8,17.1,21.2,13.8,17.1,9.6,62.7,0,0,0,,0,0,44.6,17.9,206.5,1014.6,5.2,16,327.3,28.3,10,10,2024-04-27T06:07:14,2024-04-27T19:34:23,0.63,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-28,22.4,13.1,17.4,22.4,13.1,17.4,10.1,63.7,0,0,0,,0,0,32.8,20.5,248.1,1015.3,2.5,16,331.2,28.7,10,10,2024-04-28T06:06:11,2024-04-28T19:35:09,0.67,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-29,22.3,13.8,18.2,22.3,13.8,18.2,11.2,65.1,0,0,0,,0,0,32.4,17.2,247.8,1012.4,1.5,15.7,333.5,28.8,10,10,2024-04-29T06:05:08,2024-04-29T19:35:56,0.7,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-04-30,23.2,15,17.9,23.2,15,17.9,12,69.4,0,0,0,,0,0,34.2,19,215,1010.9,24.2,15.7,306.4,26.4,10,10,2024-04-30T06:04:06,2024-04-30T19:36:43,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-01,21.2,15.1,17.8,21.2,15.1,17.8,11.8,68.9,0,0,0,,0,0,36,22.3,233.9,1010.9,39.3,15.9,301.9,26.1,10,10,2024-05-01T06:03:05,2024-05-01T19:37:30,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-02,21.3,14.5,17.2,21.3,14.5,17.2,12.4,73.7,0,0,0,,0,0,33.5,21.1,231,1012,63,14.3,239.9,20.6,10,10,2024-05-02T06:02:05,2024-05-02T19:38:16,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-03,20.8,15.9,17.8,20.8,15.9,17.8,12.3,70.8,0,0,0,,0,0,31.7,19.2,218.5,1011.6,70.3,15,153.1,13.4,6,10,2024-05-03T06:01:07,2024-05-03T19:39:03,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-04,18.9,14.9,16.5,18.9,14.9,16.5,11.6,73.2,0,0,0,,0,0,34.6,21.9,244,1012.5,88.6,16,110.6,9.6,4,10,2024-05-04T06:00:09,2024-05-04T19:39:50,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-05,20.7,12.2,16.5,20.7,12.2,16.5,6.2,56,2.88,100,16.67,rain,0,0,53.6,27.7,282.6,1012.8,36.1,14.8,179.3,15.5,7,10,2024-05-05T05:59:13,2024-05-05T19:40:36,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-06,20.6,13,16.8,20.6,13,16.8,7.5,56.3,0,0,0,,0,0,48.9,20.3,239.9,1015.6,1.7,15.9,345.5,30,10,10,2024-05-06T05:58:18,2024-05-06T19:41:23,0.95,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-07,22.4,12.8,17.6,22.4,12.8,17.6,9.6,61.1,0,0,0,,0,0,35.3,21,246.7,1012.7,0.8,16,342,29.6,10,10,2024-05-07T05:57:24,2024-05-07T19:42:09,0,Clear,Clear conditions throughout the day.,clear-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-08,22.1,14.7,17.8,22.1,14.7,17.8,11.5,67.6,0,0,0,,0,0,34.9,17.1,226.2,1010.8,29.5,15.9,301.8,26.1,10,10,2024-05-08T05:56:32,2024-05-08T19:42:55,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-09,23.1,15.9,18,23.1,15.9,18,11.7,67.3,0,0,0,,0,0,33.8,18.9,217.9,1013.3,68.5,15.9,253.7,21.8,10,10,2024-05-09T05:55:40,2024-05-09T19:43:42,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-10,19.8,14.8,17,19.8,14.8,17,11.9,72.1,0,0,0,,0,0,37.1,12,256.8,1014.2,79,15.5,329.4,28.3,10,10,2024-05-10T05:54:50,2024-05-10T19:44:27,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-11,20.3,14.3,16.5,20.3,14.3,16.5,11.9,74.7,0,0,0,,0,0,35.3,19.2,244.4,1013.6,72,14.9,323,27.9,10,10,2024-05-11T05:54:02,2024-05-11T19:45:13,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,72287493134,CQ070"
los angeles,2024-05-12,21.3,14.8,17.5,21.3,14.8,17.5,12.5,73.1,0,0,0,,0,0,33.5,19.3,238.1,1013.6,67.6,13.5,290,25,10,10,2024-05-12T05:53:14,2024-05-12T19:45:59,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-13,20.2,14.8,17,20.2,14.8,17,12.3,74.6,0,0,0,,0,0,31,13.4,239.6,1014.1,70.2,13.9,222.8,19,10,10,2024-05-13T05:52:28,2024-05-13T19:46:44,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-14,20.5,15.4,17.2,20.5,15.4,17.2,11.5,69.6,0,0,0,,0,0,35.3,21.5,245.8,1013,77,15.3,203.3,17.7,8,10,2024-05-14T05:51:44,2024-05-14T19:47:29,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-15,18.6,15.5,16.5,18.6,15.5,16.5,11.7,73.5,0,0,0,,0,0,32.8,10.6,245.9,1013.1,86.7,16,76.2,6.7,2,10,2024-05-15T05:51:00,2024-05-15T19:48:14,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-16,19.7,15.6,17.1,19.7,15.6,17.1,11.7,70.9,0,0,0,,0,0,31.7,20.3,236,1014.3,83.7,16,130.3,11.2,5,10,2024-05-16T05:50:19,2024-05-16T19:48:58,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-17,19.7,15.6,17.1,19.7,15.6,17.1,12,72.3,0,0,0,,0,0,30.2,12.9,255.9,1014.4,81.5,15.9,111.1,9.6,4,10,2024-05-17T05:49:38,2024-05-17T19:49:43,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-18,19.8,15,16.8,19.8,15,16.8,12,73.7,0,0,0,,0,0,34.9,15.5,249.5,1015.6,86.3,15.9,207.6,17.8,9,10,2024-05-18T05:48:59,2024-05-18T19:50:26,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,KCQT,AT259,72295603167,72287493134,CQ070"
los angeles,2024-05-19,20,14.4,16.9,20,14.4,16.9,10.9,68.3,0,0,0,,0,0,38.9,16.4,248.1,1016.6,63.6,15.9,272,23.4,10,10,2024-05-19T05:48:22,2024-05-19T19:51:10,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,72287493134,CQ070"
los angeles,2024-05-20,18.6,14.2,15.9,18.6,14.2,15.9,10.8,72.4,0,0,0,,0,0,35.3,21,242,1015.1,67.8,15.7,175.3,14.9,7,10,2024-05-20T05:47:46,2024-05-20T19:51:53,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,72287493134,CQ070"
los angeles,2024-05-21,19.1,13.5,16,19.1,13.5,16,10.7,71.3,0,0,0,,0,0,35.3,20.9,246.9,1014.1,57.8,15.7,281.4,24.3,10,10,2024-05-21T05:47:11,2024-05-21T19:52:35,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,CQ070"
los angeles,2024-05-22,19.1,13.7,16,19.1,13.7,16,11.4,74.5,0,0,0,,0,0,33.1,20.9,236,1014.3,80.5,14.2,210.5,18,10,10,2024-05-22T05:46:38,2024-05-22T19:53:17,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,CQ070"
los angeles,2024-05-23,18.6,15.2,16.5,18.6,15.2,16.5,11.3,71.7,0,0,0,,0,0,33.1,16.8,222.2,1013.6,95.8,15.9,109.4,9.5,5,10,2024-05-23T05:46:07,2024-05-23T19:53:59,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"KHHR,72295023174,KBUR,AT259,72295603167,F1624,CQ070"
los angeles,2024-05-24,18.7,14.5,16.1,18.7,14.5,16.1,11.3,73.8,0,0,0,,0,0,32,23.9,230.1,1013.4,74.6,15.2,136.6,11.8,5,10,2024-05-24T05:45:37,2024-05-24T19:54:40,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHHR,72295023174,KBUR,72295603167,F1624,CQ070"
