date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,pm25
2022-06-27,28.6,17.1,22.3,28.7,17.1,22.4,15.2,66.7,0.0,0,0.0,0,0,34.6,11.5,248.1,1015.0,3.2,15.3,312.3,27.1,9,0.95,1,63
2022-06-28,30.2,18.2,23.1,29.9,18.2,23.1,15.4,64.4,0.0,0,0.0,0,0,35.3,9.3,247.8,1014.8,2.5,15.0,311.3,26.9,9,0.0,1,59
2022-06-29,30.1,18.2,22.8,29.5,18.2,22.8,15.8,67.1,0.0,0,0.0,0,0,35.6,13.1,249.3,1015.2,13.2,14.6,306.0,26.5,9,0.02,1,61
2022-06-30,28.0,17.4,21.9,28.2,17.4,22.0,15.9,70.3,0.0,0,0.0,0,0,35.6,14.4,253.9,1015.1,17.6,14.0,316.7,27.5,9,0.06,1,59
2022-07-01,26.7,17.6,21.1,26.7,17.6,21.1,15.2,70.6,0.0,0,0.0,0,0,36.4,22.7,247.8,1014.3,14.8,14.6,311.5,26.9,10,0.09,1,64
2022-07-02,25.5,17.0,20.5,25.5,17.0,20.5,14.2,68.6,0.0,0,0.0,0,0,36.0,14.4,251.7,1012.8,2.5,15.8,318.1,27.5,10,0.13,1,61
2022-07-03,23.8,16.5,19.8,23.8,16.5,19.8,13.2,66.4,0.0,0,0.0,0,0,37.1,12.5,249.1,1012.7,22.3,16.0,298.5,25.7,10,0.16,2,53
2022-07-04,24.2,16.4,19.7,24.2,16.4,19.7,13.5,68.1,0.0,0,0.0,0,0,35.3,14.2,248.8,1013.2,18.6,15.3,294.5,25.5,9,0.19,1,49
2022-07-05,24.9,16.6,20.3,24.9,16.6,20.3,14.7,71.2,0.0,0,0.0,0,0,36.4,20.1,250.8,1013.3,15.7,14.5,302.9,26.1,9,0.23,1,62
2022-07-06,24.7,17.6,20.5,24.7,17.6,20.5,15.2,72.7,0.0,0,0.0,0,0,38.2,14.1,237.2,1013.4,34.1,16.0,289.4,24.9,10,0.25,2,89
2022-07-07,26.8,17.1,21.3,27.2,17.1,21.4,15.2,69.6,0.0,0,0.0,0,0,35.3,14.9,244.6,1013.7,1.9,16.0,320.6,27.8,10,0.3,1,35
2022-07-08,26.2,17.0,20.7,26.2,17.0,20.7,15.6,74.1,0.0,0,0.0,0,0,34.9,11.9,259.3,1016.0,26.2,15.3,308.0,26.9,10,0.33,2,41
2022-07-09,25.1,16.9,20.5,25.1,16.9,20.5,15.2,73.3,0.0,0,0.0,0,0,35.6,20.1,246.4,1017.6,33.6,13.1,323.2,28.1,10,0.36,2,46
2022-07-10,27.2,17.6,21.8,27.7,17.6,21.8,15.4,68.7,0.0,0,0.0,0,0,35.3,12.3,243.5,1015.5,1.7,16.0,126.6,11.2,9,0.4,1,51
2022-07-11,24.9,16.6,20.0,24.9,16.6,20.0,15.2,75.1,0.0,0,0.0,0,0,33.1,14.5,243.7,1013.0,35.5,14.4,373.0,32.3,10,0.43,2,55
2022-07-12,24.1,16.5,19.5,24.1,16.5,19.5,14.2,72.5,0.0,0,0.0,0,0,32.0,11.1,243.1,1012.8,53.8,14.2,115.3,10.2,7,0.47,2,57
2022-07-13,23.3,16.4,19.0,23.3,16.4,19.0,14.2,74.2,0.0,0,0.0,0,0,35.3,17.3,251.7,1013.2,55.5,15.2,175.0,15.3,7,0.5,2,56
2022-07-14,24.2,17.1,20.4,24.2,17.1,20.4,14.8,71.1,0.0,0,0.0,0,0,33.5,14.5,246.5,1013.2,14.2,15.9,298.3,25.8,9,0.53,1,44
2022-07-15,25.1,17.5,20.9,25.1,17.5,20.9,16.0,74.5,0.0,0,0.0,0,0,32.0,13.8,247.9,1013.2,9.7,15.1,301.7,26.0,9,0.57,1,39
2022-07-16,25.9,17.5,21.5,25.9,17.5,21.5,16.1,72.2,0.0,0,0.0,0,0,32.0,12.1,239.3,1011.9,6.4,14.4,301.6,26.0,9,0.6,1,47
2022-07-17,30.7,17.6,22.5,30.9,17.6,22.6,16.5,70.5,0.0,0,0.0,0,0,38.5,12.1,239.2,1010.5,9.7,15.4,298.0,25.8,9,0.63,1,61
2022-07-18,29.4,19.8,23.3,29.9,19.8,23.5,16.8,67.8,0.0,0,0.0,0,0,34.6,13.9,254.0,1013.5,4.1,15.9,296.1,25.7,9,0.67,1,55
2022-07-19,28.1,18.6,22.9,28.0,18.6,22.8,15.0,63.6,0.0,0,0.0,0,0,34.9,12.5,249.4,1014.6,3.6,15.7,306.9,26.7,9,0.7,1,53
2022-07-20,28.7,18.7,22.9,28.2,18.7,22.8,15.4,65.3,0.0,0,0.0,0,0,34.9,14.8,243.0,1015.9,3.9,15.7,283.6,24.6,9,0.75,1,47
2022-07-21,28.2,18.3,22.3,28.4,18.3,22.3,15.9,68.7,0.0,0,0.0,0,0,35.3,12.5,256.6,1013.6,3.9,16.0,205.5,18.1,3,0.77,1,51
2022-07-22,27.5,17.5,21.6,27.9,17.5,21.6,16.1,72.7,0.0,0,0.0,0,0,33.5,11.6,231.4,1011.1,24.0,14.8,138.2,12.1,6,0.8,2,52
2022-07-23,26.4,19.2,21.6,26.4,19.2,21.6,16.4,72.9,0.0,0,0.0,0,0,35.3,16.1,232.8,1010.9,61.8,15.7,269.3,23.2,9,0.83,2,53
2022-07-24,28.0,18.3,21.2,28.6,18.3,21.2,16.4,75.0,0.0,0,0.0,0,0,37.1,13.4,247.5,1011.8,62.8,13.4,45.5,4.3,2,0.87,2,58
2022-07-25,26.3,17.6,21.3,26.3,17.6,21.3,16.3,73.7,0.0,0,0.0,0,0,38.9,14.1,257.1,1012.4,62.1,14.5,146.0,12.8,6,0.9,2,57
2022-07-26,25.4,17.6,20.6,25.4,17.6,20.6,15.8,74.8,0.0,0,0.0,0,0,33.5,15.9,254.0,1013.4,53.7,14.0,181.8,16.0,6,0.93,2,55
2022-07-27,26.1,17.1,20.5,26.1,17.1,20.5,15.3,73.3,0.0,0,0.0,0,0,37.1,23.7,250.6,1014.0,48.9,15.1,206.8,17.9,5,0.97,2,54
2022-07-28,27.5,17.6,21.4,27.8,17.6,21.4,15.6,71.1,0.0,0,0.0,0,0,31.7,11.2,254.9,1011.9,6.5,16.0,134.4,11.6,7,0.0,1,46
2022-07-29,28.0,18.6,22.4,28.2,18.6,22.5,16.3,69.8,0.0,0,0.0,0,0,33.5,11.8,241.2,1011.8,3.3,16.0,93.9,8.3,6,0.04,1,47
2022-07-30,26.6,19.3,22.3,26.6,19.3,22.3,16.8,71.7,0.0,0,0.0,0,0,32.4,10.0,244.5,1013.0,7.8,16.0,248.5,21.2,6,0.07,1,42
2022-07-31,29.1,20.9,24.2,29.3,20.9,24.3,16.6,64.4,0.0,0,0.0,0,0,37.1,14.2,255.9,1014.7,24.0,16.0,82.3,7.2,6,0.11,2,45
2022-08-01,28.4,20.2,23.3,28.6,20.2,23.3,16.6,67.7,0.0,0,0.0,0,0,34.6,13.4,249.8,1015.1,14.3,16.0,221.8,19.1,8,0.14,1,38
2022-08-02,26.5,18.9,22.1,26.5,18.9,22.1,16.4,71.1,0.0,0,0.0,0,0,37.1,15.4,254.7,1015.2,9.2,16.0,276.2,23.8,9,0.18,1,38
2022-08-03,26.9,18.8,22.2,27.6,18.8,22.2,16.5,71.1,0.0,0,0.0,0,0,33.8,13.3,251.4,1012.8,4.6,15.9,256.8,22.2,9,0.21,1,37
2022-08-04,27.1,19.2,22.2,27.5,19.2,22.3,16.8,72.2,0.0,0,0.0,0,0,37.4,11.6,250.5,1012.3,4.1,15.9,153.9,13.3,6,0.25,1,43
2022-08-05,28.0,19.8,22.8,28.1,19.8,22.8,15.2,63.9,0.0,0,0.0,0,0,35.3,15.1,247.0,1013.0,5.1,16.0,289.1,24.8,9,0.25,1,47
2022-08-06,29.1,18.6,23.1,29.5,18.6,23.2,15.6,64.2,0.0,0,0.0,0,0,40.3,16.7,257.3,1012.0,1.8,16.0,285.0,24.5,9,0.32,1,44
2022-08-07,32.0,17.7,24.0,31.7,17.7,23.8,14.3,57.3,0.0,0,0.0,0,0,34.9,12.9,245.6,1011.8,2.2,16.0,281.9,24.3,9,0.35,1,45
2022-08-08,30.3,20.5,24.8,30.5,20.5,25.0,16.4,60.6,0.0,0,0.0,0,0,34.9,8.9,237.5,1012.4,3.2,16.0,273.2,23.7,9,0.39,1,53
2022-08-09,32.4,22.5,26.3,31.6,22.5,26.1,14.3,49.2,0.0,0,0.0,0,0,36.7,14.2,245.2,1012.5,4.4,16.0,280.3,24.3,9,0.42,1,58
2022-08-10,32.1,21.0,25.7,31.7,21.0,25.5,14.9,53.5,0.0,0,0.0,0,0,37.8,13.3,250.9,1014.6,2.2,16.0,293.5,25.2,9,0.46,1,51
2022-08-11,30.2,20.5,24.4,29.7,20.5,24.3,14.8,57.2,0.0,0,0.0,0,0,38.2,16.2,248.8,1014.2,2.6,16.0,282.1,24.4,9,0.5,1,53
2022-08-12,29.7,19.0,23.8,29.8,19.0,23.8,15.0,60.2,0.0,0,0.0,0,0,36.0,14.6,249.6,1012.6,2.1,16.0,267.2,22.9,9,0.52,1,42
2022-08-13,31.0,19.8,24.9,31.1,19.8,24.7,14.7,55.9,0.0,0,0.0,0,0,33.1,10.9,250.2,1012.7,1.8,15.9,271.5,23.4,9,0.56,1,54
2022-08-14,30.8,20.5,24.3,31.1,20.5,24.4,14.8,56.6,0.0,0,0.0,0,0,34.6,14.2,246.6,1011.9,1.9,16.0,276.7,23.8,9,0.59,1,56
2022-08-15,28.9,19.0,23.5,29.0,19.0,23.6,14.9,59.9,0.0,0,0.0,0,0,33.1,11.2,245.4,1009.9,1.7,16.0,273.3,23.7,9,0.62,1,57
2022-08-16,28.6,19.0,23.4,28.7,19.0,23.4,15.2,61.6,0.0,0,0.0,0,0,31.0,14.4,257.5,1009.0,2.2,15.9,267.9,23.0,9,0.65,1,59
2022-08-17,27.7,18.9,22.7,28.0,18.9,22.8,15.5,65.1,0.0,0,0.0,0,0,32.0,20.5,246.7,1011.4,2.5,16.0,270.7,23.3,9,0.69,1,56
2022-08-18,25.3,17.2,20.5,25.3,17.2,20.5,15.1,72.1,0.0,0,0.0,0,0,35.3,13.1,249.2,1012.3,8.3,15.4,268.5,23.1,9,0.75,1,44
2022-08-19,27.0,17.1,21.4,27.7,17.1,21.5,15.7,71.4,0.0,0,0.0,0,0,31.3,16.0,241.7,1008.9,2.2,15.7,258.1,22.3,9,0.75,1,37
2022-08-20,27.7,19.4,22.4,28.3,19.4,22.5,17.4,73.9,0.0,0,0.0,0,0,31.7,16.0,189.2,1010.4,30.1,16.0,253.9,21.9,9,0.79,2,49
2022-08-21,26.2,19.8,22.1,26.2,19.8,22.1,17.4,75.1,0.0,0,0.0,0,0,31.7,9.4,218.2,1015.3,56.1,15.4,209.3,17.9,9,0.82,2,46
2022-08-22,25.0,18.3,20.6,25.0,18.3,20.6,17.4,82.6,0.0,0,0.0,0,0,31.7,13.3,263.5,1014.2,57.0,14.9,231.7,19.8,9,0.85,2,45
2022-08-23,27.0,17.7,21.6,27.9,17.7,21.6,17.3,77.9,0.0,0,0.0,0,0,31.7,10.7,242.0,1009.0,11.3,13.0,258.1,22.2,9,0.88,1,40
2022-08-24,29.0,19.4,23.6,30.3,19.4,23.9,18.2,73.0,0.0,0,0.0,0,0,32.8,12.4,220.8,1010.2,26.8,14.9,254.3,22.0,9,0.92,2,55
2022-08-25,29.7,19.9,23.9,30.9,19.9,24.2,18.2,72.2,0.0,0,0.0,0,0,33.5,14.9,248.7,1013.4,11.7,15.8,271.0,23.3,9,0.95,1,48
2022-08-26,28.4,18.5,21.9,29.3,18.5,22.0,17.7,78.4,0.0,0,0.0,0,0,35.3,11.9,255.8,1013.0,18.2,14.0,271.8,23.5,9,0.98,1,42
2022-08-27,26.9,18.8,22.0,27.7,18.8,22.1,17.3,75.8,0.0,0,0.0,0,0,34.9,17.1,250.4,1010.7,32.9,15.1,258.3,22.2,9,0.0,2,43
2022-08-28,26.1,18.9,21.8,26.1,18.9,21.8,16.5,72.9,0.0,0,0.0,0,0,33.5,21.5,244.2,1010.0,48.1,16.0,256.1,22.2,9,0.05,2,40
2022-08-29,25.9,18.2,21.3,25.9,18.2,21.3,16.1,73.5,0.0,0,0.0,0,0,37.1,16.1,248.7,1011.7,25.1,15.7,252.5,21.8,9,0.09,2,31
2022-08-30,28.2,18.4,23.2,28.3,18.4,23.3,15.0,62.4,0.0,0,0.0,0,0,43.0,16.2,244.2,1012.5,0.8,15.9,206.5,17.9,6,0.12,1,40
2022-08-31,31.7,20.5,26.4,31.3,20.5,26.1,14.2,48.9,0.0,0,0.0,0,0,40.7,12.8,252.9,1009.4,1.7,16.0,222.2,19.2,8,0.16,1,59
2022-09-01,34.6,23.6,28.3,35.3,23.6,28.6,16.4,49.5,0.0,0,0.0,0,0,40.7,16.6,214.4,1006.3,3.6,15.9,209.6,17.9,7,0.19,1,61
2022-09-02,34.0,22.6,27.8,35.1,22.6,28.3,18.2,57.8,0.0,0,0.0,0,0,34.9,11.5,249.7,1007.5,5.4,15.7,161.4,13.9,6,0.23,1,62
2022-09-03,35.5,24.1,28.6,37.0,24.1,28.9,17.1,51.7,0.0,0,0.0,0,0,35.3,17.7,250.7,1009.3,2.0,16.0,197.3,17.0,8,0.25,1,62
2022-09-04,38.3,26.1,30.9,39.5,26.1,31.4,17.2,45.9,0.0,0,0.0,0,0,42.5,12.5,210.5,1009.2,2.6,16.0,165.2,14.1,6,0.3,1,57
2022-09-05,34.7,24.7,28.6,38.0,24.7,29.7,20.1,61.6,0.0,0,0.0,0,0,33.1,11.6,237.9,1007.2,1.9,16.0,173.6,15.1,6,0.34,1,48
2022-09-06,33.8,23.6,27.3,36.1,23.6,28.3,20.4,68.1,0.0,0,0.0,0,0,31.3,16.7,245.3,1009.5,7.2,16.0,211.8,18.2,8,0.37,1,51
2022-09-07,35.4,22.6,27.3,37.5,22.6,27.9,19.1,63.5,0.0,0,0.0,0,0,32.0,11.3,251.6,1012.3,4.7,15.7,229.3,19.9,8,0.41,1,52
2022-09-08,35.9,23.3,28.3,36.4,23.3,28.6,17.8,55.8,0.0,0,0.0,0,0,35.3,11.8,264.5,1007.3,8.4,15.8,142.8,12.3,7,0.44,1,61
2022-09-09,36.7,21.8,29.9,37.6,21.8,30.3,17.8,51.7,1.563,100,25.0,0,0,56.9,29.2,94.4,1001.0,27.6,15.5,93.7,8.0,6,0.48,3,53
2022-09-10,26.5,21.4,24.1,26.5,21.4,24.1,20.5,81.3,6.84,100,20.83,0,0,40.0,7.0,178.2,1010.3,71.5,15.3,67.3,5.9,2,0.5,3,36
2022-09-11,30.1,24.0,26.1,32.2,24.0,26.8,20.1,70.3,0.218,100,4.17,0,0,33.5,15.0,248.6,1014.6,55.5,16.0,223.3,19.2,8,0.54,3,28
2022-09-12,28.9,22.5,25.0,30.3,22.5,25.4,19.3,71.5,0.0,0,0.0,0,0,37.1,16.0,252.7,1013.4,16.5,16.0,224.7,19.4,8,0.58,1,24
2022-09-13,27.7,21.0,23.7,28.7,21.0,23.9,18.2,72.1,0.0,0,0.0,0,0,29.5,17.9,237.4,1010.9,10.1,15.8,215.3,18.6,8,0.61,1,23
2022-09-14,26.6,20.3,22.6,26.6,20.3,22.6,17.0,70.9,0.0,0,0.0,0,0,32.0,18.4,219.3,1011.7,22.3,16.0,233.9,20.1,8,0.64,2,51
2022-09-15,26.1,19.3,22.0,26.1,19.3,22.0,16.2,71.0,0.0,0,0.0,0,0,34.2,13.2,216.5,1013.4,27.8,16.0,216.1,18.6,8,0.67,2,46
2022-09-16,26.1,18.6,21.8,26.1,18.6,21.8,16.5,72.4,0.0,0,0.0,0,0,34.2,18.5,243.4,1012.3,7.7,16.0,231.1,20.0,8,0.71,1,45
2022-09-17,24.9,19.1,21.3,24.9,19.1,21.3,15.9,72.4,0.0,0,0.0,0,0,32.8,16.7,223.1,1009.3,39.4,15.7,141.6,12.2,7,0.75,2,56
2022-09-18,23.6,18.9,21.0,23.6,18.9,21.0,15.1,69.2,0.0,0,0.0,0,0,33.5,17.9,211.3,1009.1,59.7,15.9,213.1,18.5,8,0.77,2,55
2022-09-19,25.1,17.5,21.0,25.1,17.5,21.0,14.9,69.5,0.0,0,0.0,0,0,35.3,13.9,255.5,1010.9,9.5,15.9,240.3,20.8,8,0.8,1,44
2022-09-20,26.1,18.2,21.8,26.1,18.2,21.8,16.2,72.1,0.0,0,0.0,0,0,38.9,26.6,252.9,1012.1,7.5,15.9,236.0,20.5,8,0.83,1,24
2022-09-21,26.0,16.9,21.4,26.0,16.9,21.4,13.1,60.8,0.0,0,0.0,0,0,41.0,25.0,262.5,1013.2,1.1,16.0,244.7,21.2,9,0.87,1,20
2022-09-22,28.6,16.6,22.3,28.1,16.6,22.1,13.3,59.7,0.0,0,0.0,0,0,32.8,14.9,251.3,1013.0,0.8,15.9,243.7,21.1,9,0.9,1,27
2022-09-23,29.3,16.3,23.0,29.2,16.3,22.8,14.5,62.1,0.0,0,0.0,0,0,33.5,19.1,253.8,1012.7,1.4,16.0,230.1,20.0,8,0.93,1,33
2022-09-24,29.7,19.5,23.9,29.2,19.5,23.7,15.2,61.4,0.0,0,0.0,0,0,34.9,22.3,240.0,1015.1,1.4,16.0,226.3,19.6,8,0.96,1,47
2022-09-25,28.7,19.4,23.4,28.9,19.4,23.4,16.1,66.0,0.0,0,0.0,0,0,37.1,14.7,245.1,1014.5,1.9,15.9,225.8,19.7,8,0.0,1,48
2022-09-26,29.8,19.4,23.5,29.8,19.4,23.5,16.3,66.7,0.0,0,0.0,0,0,35.3,24.3,247.2,1011.8,2.2,15.8,221.2,19.1,8,0.03,1,50
2022-09-27,30.9,19.4,24.2,31.7,19.4,24.3,17.0,66.5,0.0,0,0.0,0,0,32.0,12.7,255.1,1010.9,2.1,15.8,223.8,19.3,8,0.07,1,50
2022-09-28,30.9,19.9,24.5,31.8,19.9,24.7,17.5,67.1,0.0,0,0.0,0,0,32.0,11.3,249.9,1012.8,1.3,15.9,223.8,19.4,8,0.1,1,56
2022-09-29,26.3,18.8,22.0,26.3,18.8,22.0,18.6,81.9,0.0,0,0.0,0,0,33.1,19.1,247.9,1014.1,29.3,12.0,224.7,19.4,8,0.14,2,59
2022-09-30,25.6,19.2,21.3,25.6,19.2,21.3,16.8,76.2,0.0,0,0.0,0,0,31.0,10.7,224.3,1011.3,50.1,15.4,211.1,18.0,8,0.17,2,51
2022-10-01,23.5,18.7,20.4,23.5,18.7,20.4,14.5,69.5,0.0,0,0.0,0,0,30.2,15.0,225.0,1011.2,59.0,16.0,189.8,16.2,8,0.21,2,50
2022-10-02,24.5,18.3,20.5,24.5,18.3,20.5,15.1,71.6,0.0,0,0.0,0,0,35.3,9.0,252.8,1013.3,49.3,16.0,196.0,16.8,8,0.25,2,43
2022-10-03,24.3,17.1,20.4,24.3,17.1,20.4,15.8,75.6,0.0,0,0.0,0,0,31.7,13.7,250.9,1014.2,1.8,16.0,211.5,18.0,8,0.28,1,43
2022-10-04,27.0,17.6,21.4,27.7,17.6,21.5,16.7,75.7,0.0,0,0.0,0,0,30.2,18.9,257.7,1013.1,1.4,16.0,215.8,18.7,8,0.32,1,40
2022-10-05,25.5,19.0,21.2,25.5,19.0,21.2,17.6,81.1,0.0,0,0.0,0,0,29.5,10.5,250.3,1014.4,42.9,12.2,205.3,17.8,7,0.35,2,50
2022-10-06,25.0,19.2,20.9,25.0,19.2,20.9,17.2,79.7,0.0,0,0.0,0,0,27.0,10.7,250.5,1016.0,68.1,10.6,182.8,15.7,7,0.39,2,61
2022-10-07,25.9,19.1,21.5,25.9,19.1,21.5,17.4,78.1,0.0,0,0.0,0,0,31.3,19.3,252.7,1016.6,53.8,10.1,198.6,17.0,7,0.43,2,66
2022-10-08,25.8,18.2,20.9,25.8,18.2,20.9,17.6,82.3,0.0,0,0.0,0,0,31.7,18.1,247.3,1016.7,43.1,10.0,195.6,17.0,7,0.46,2,72
2022-10-09,24.8,17.7,20.4,24.8,17.7,20.4,16.8,80.8,0.0,0,0.0,0,0,28.4,15.6,251.5,1016.1,55.9,11.5,190.5,16.5,7,0.5,2,69
2022-10-10,23.9,17.1,19.7,23.9,17.1,19.7,16.2,81.1,0.0,0,0.0,0,0,27.4,12.6,246.6,1014.6,52.6,12.4,152.0,13.2,7,0.53,2,58
2022-10-11,24.2,18.5,20.6,24.2,18.5,20.6,16.2,76.5,0.018,100,4.17,0,0,40.7,10.9,263.2,1015.1,63.2,15.5,124.2,10.7,7,0.56,3,61
2022-10-12,25.3,18.9,20.5,25.3,18.9,20.5,16.6,79.3,0.692,100,4.17,0,0,37.1,17.8,262.1,1017.5,72.5,15.6,164.0,14.1,8,0.59,3,51
2022-10-13,22.6,18.6,19.7,22.6,18.6,19.7,16.2,80.6,0.0,0,0.0,0,0,28.1,9.4,241.0,1015.1,86.9,10.9,145.7,12.7,7,0.63,2,44
2022-10-14,20.9,18.6,19.2,20.9,18.6,19.2,16.1,82.5,0.0,0,0.0,0,0,27.4,5.2,214.2,1011.1,99.1,14.8,51.3,4.2,3,0.66,5,71
2022-10-15,21.3,17.4,19.0,21.3,17.4,19.0,15.6,81.8,0.531,100,25.0,0,0,20.5,10.6,269.3,1012.2,97.2,13.6,60.9,5.2,4,0.69,6,53
2022-10-16,21.8,16.9,19.1,21.8,16.9,19.1,15.0,77.8,0.0,0,0.0,0,0,24.5,8.9,263.2,1015.7,38.4,15.9,63.8,5.6,2,0.72,2,30
2022-10-17,24.8,15.4,19.4,24.8,15.4,19.4,14.6,75.2,0.0,0,0.0,0,0,30.6,20.3,255.0,1015.5,1.8,16.0,186.2,16.2,7,0.75,1,30
2022-10-18,29.8,16.2,22.2,29.2,16.2,22.1,14.0,63.4,0.0,0,0.0,0,0,37.4,11.4,260.5,1014.7,1.2,15.9,190.3,16.2,7,0.79,1,38
2022-10-19,33.8,18.4,25.7,31.7,18.4,24.9,10.1,42.1,0.0,0,0.0,0,0,36.4,10.5,249.5,1014.6,1.8,15.9,183.9,15.9,7,0.82,1,48
2022-10-20,30.6,20.6,24.4,29.1,20.6,24.0,11.1,45.8,0.0,0,0.0,0,0,34.2,14.6,251.8,1013.0,3.6,15.9,177.2,15.4,7,0.85,1,31
2022-10-21,25.1,18.5,20.6,25.1,18.5,20.6,17.0,80.5,0.0,0,0.0,0,0,27.7,10.1,219.8,1012.2,47.8,13.8,172.3,15.0,7,0.88,2,38
2022-10-22,20.6,17.3,18.9,20.6,17.3,18.9,14.0,73.6,0.01,100,4.17,0,0,34.2,13.2,225.6,1009.5,95.6,15.9,61.9,5.3,2,0.91,6,50
2022-10-23,21.8,14.3,17.6,21.8,14.3,17.6,11.2,68.0,0.0,0,0.0,0,0,35.3,13.1,240.9,1010.7,18.1,16.0,116.5,10.1,5,0.95,1,43
2022-10-24,23.4,12.6,17.8,23.4,12.6,17.8,5.6,50.5,0.0,0,0.0,0,0,29.9,16.5,262.7,1019.3,0.2,16.0,175.8,15.2,7,0.98,1,31
2022-10-25,24.0,12.2,17.9,24.0,12.2,17.9,4.1,42.7,0.0,0,0.0,0,0,30.6,8.4,280.6,1017.8,0.6,16.0,178.8,15.6,7,0.0,1,34
2022-10-26,22.2,13.3,17.2,22.2,13.3,17.2,10.6,66.1,0.0,0,0.0,0,0,30.6,11.6,244.7,1014.4,3.6,15.9,168.5,14.6,7,0.05,1,36
2022-10-27,23.5,13.4,17.6,23.5,13.4,17.6,11.5,69.0,0.0,0,0.0,0,0,31.0,13.4,271.6,1015.8,23.2,15.9,161.5,14.1,7,0.08,2,39
2022-10-28,23.2,12.8,17.5,23.2,12.8,17.5,11.5,69.3,0.0,0,0.0,0,0,28.4,16.2,249.7,1019.4,2.2,15.6,161.7,14.0,7,0.12,1,52
2022-10-29,23.4,12.1,17.5,23.4,12.1,17.5,9.8,63.4,0.0,0,0.0,0,0,28.1,12.2,253.9,1018.4,1.1,15.9,171.9,14.9,7,0.15,1,60
2022-10-30,25.5,12.7,18.6,25.5,12.7,18.6,9.0,56.2,0.0,0,0.0,0,0,28.1,10.9,261.6,1014.9,1.9,16.0,173.0,14.9,7,0.19,1,57
2022-10-31,23.7,12.3,18.0,23.7,12.3,18.0,11.3,66.8,0.0,0,0.0,0,0,25.2,9.1,280.0,1012.2,4.4,15.4,130.8,11.2,6,0.25,1,58
2022-11-01,21.2,16.0,18.2,21.2,16.0,18.2,14.0,77.5,0.0,0,0.0,0,0,32.8,11.9,146.7,1012.6,52.5,15.1,132.0,11.5,6,0.26,2,59
2022-11-02,19.2,13.9,16.1,19.2,13.9,16.1,10.3,71.2,2.77,100,33.33,0,0,58.8,21.1,267.8,1015.5,44.8,13.3,123.6,10.6,6,0.3,3,54
2022-11-03,17.7,10.7,14.0,17.7,10.7,14.0,2.0,46.4,0.0,0,0.0,0,0,45.9,16.7,299.2,1017.8,2.3,16.0,167.2,14.4,7,0.33,1,23
2022-11-04,19.5,9.2,14.2,19.5,9.2,14.2,1.6,44.3,0.0,0,0.0,0,0,30.6,15.4,257.4,1023.5,3.4,16.0,157.3,13.5,6,0.37,1,15
2022-11-05,20.2,9.7,14.6,20.2,9.7,14.6,5.9,58.0,0.0,0,0.0,0,0,29.9,10.8,272.7,1017.2,2.7,16.0,155.6,13.4,6,0.4,1,24
2022-11-06,20.2,10.9,15.2,20.2,10.9,15.2,9.8,71.1,0.0,0,0.0,0,0,29.9,10.7,245.0,1013.0,6.9,15.8,143.6,12.9,6,0.44,1,46
2022-11-07,17.4,13.3,15.3,17.4,13.3,15.3,14.2,92.7,1.927,100,45.83,0,0,33.5,12.3,120.3,1014.4,89.2,12.2,18.3,1.6,1,0.48,3,46
2022-11-08,18.9,11.6,14.7,18.9,11.6,14.7,12.4,87.0,28.1,100,66.67,0,0,56.6,18.9,190.6,1011.1,97.5,13.0,60.5,5.2,4,0.5,6,30
2022-11-09,17.6,11.1,13.5,17.6,11.1,13.5,7.8,69.9,8.325,100,16.67,0,0,50.0,22.9,269.2,1017.6,27.8,15.8,146.3,12.7,6,0.54,3,17
2022-11-10,20.4,8.0,13.8,20.4,8.0,13.8,4.6,56.4,0.0,0,0.0,0,0,17.3,19.1,246.0,1019.5,0.2,16.0,157.8,13.7,7,0.58,1,22
2022-11-11,21.3,9.4,14.9,21.3,9.4,14.9,0.3,39.8,0.0,0,0.0,0,0,20.5,11.5,289.8,1017.9,2.7,16.0,131.7,11.4,6,0.61,1,34
2022-11-12,20.5,9.6,14.6,20.5,9.6,14.6,2.1,45.3,0.0,0,0.0,0,0,22.3,8.5,275.9,1016.9,0.7,16.0,150.4,13.2,6,0.64,1,32
2022-11-13,21.0,9.5,14.9,21.0,9.5,14.9,4.1,52.0,0.0,0,0.0,0,0,51.8,14.3,317.3,1016.1,6.0,16.0,149.8,13.0,6,0.67,1,38
2022-11-14,20.7,9.1,14.6,20.7,9.1,14.6,4.3,52.7,0.0,0,0.0,0,0,16.9,8.2,284.6,1019.2,1.0,16.0,84.4,7.3,4,0.71,1,40
2022-11-15,22.2,9.4,15.2,22.2,9.4,15.2,3.0,47.5,0.0,0,0.0,0,0,53.6,11.0,296.1,1019.6,0.5,16.0,92.4,8.0,4,0.74,1,39
2022-11-16,23.6,9.4,16.0,23.6,9.4,16.0,-2.4,34.6,0.0,0,0.0,0,0,61.2,10.2,255.9,1023.0,0.3,16.0,140.3,12.0,6,0.75,1,41
2022-11-17,23.8,9.3,15.8,23.8,9.3,15.8,-1.2,36.6,0.0,0,0.0,0,0,20.5,12.2,303.0,1020.7,2.4,16.0,137.3,11.8,6,0.8,1,37
